pos,desc_lis,img_lis,min,max_coll,voti,perc,area,circ_sto,cod_pr,data_prec_elez,desc_pr,dt_agg,dt_ele,ele_f,ele_m,ele_t,f_elet,fine_rip,l_terr,non_valid,perc_vot,prov_sto,reg_sto,sk_bianche,sk_contestate,sk_nulle,st,sz_perv,sz_tot,t_ele,tot_vot_lis,vot_f,vot_m,vot_t
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,1235,"0,52",I,3,33,2.0140525e+13,FROSINONE,20190527125839,2.0190526e+13,214091,204025,418116,SCRUTINI,S,PROVINCIA,NULL,"60,07",33,12,5703,9,5884,ESERCIZIO,496,496,Europee,239578,123394,127780,251174
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,1180,"0,49",I,3,33,2.0140525e+13,FROSINONE,20190527125839,2.0190526e+13,214091,204025,418116,SCRUTINI,S,PROVINCIA,NULL,"60,07",33,12,5703,9,5884,ESERCIZIO,496,496,Europee,239578,123394,127780,251174
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,1108,"0,46",I,3,33,2.0140525e+13,FROSINONE,20190527125839,2.0190526e+13,214091,204025,418116,SCRUTINI,S,PROVINCIA,NULL,"60,07",33,12,5703,9,5884,ESERCIZIO,496,496,Europee,239578,123394,127780,251174
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,415,"0,17",I,3,33,2.0140525e+13,FROSINONE,20190527125839,2.0190526e+13,214091,204025,418116,SCRUTINI,S,PROVINCIA,NULL,"60,07",33,12,5703,9,5884,ESERCIZIO,496,496,Europee,239578,123394,127780,251174
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,335,"0,14",I,3,33,2.0140525e+13,FROSINONE,20190527125839,2.0190526e+13,214091,204025,418116,SCRUTINI,S,PROVINCIA,NULL,"60,07",33,12,5703,9,5884,ESERCIZIO,496,496,Europee,239578,123394,127780,251174
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,310,"0,13",I,3,33,2.0140525e+13,FROSINONE,20190527125839,2.0190526e+13,214091,204025,418116,SCRUTINI,S,PROVINCIA,NULL,"60,07",33,12,5703,9,5884,ESERCIZIO,496,496,Europee,239578,123394,127780,251174
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,91230,"38,90",I,3,40,2.0140525e+13,LATINA,20190527063306,2.0190526e+13,236196,223217,459413,SCRUTINI,S,PROVINCIA,NULL,"52,52",40,12,1876,492,4410,ESERCIZIO,511,511,Europee,234501,118650,122629,241279
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,39242,"16,73",I,3,40,2.0140525e+13,LATINA,20190527063306,2.0190526e+13,236196,223217,459413,SCRUTINI,S,PROVINCIA,NULL,"52,52",40,12,1876,492,4410,ESERCIZIO,511,511,Europee,234501,118650,122629,241279
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,34744,"14,82",I,3,40,2.0140525e+13,LATINA,20190527063306,2.0190526e+13,236196,223217,459413,SCRUTINI,S,PROVINCIA,NULL,"52,52",40,12,1876,492,4410,ESERCIZIO,511,511,Europee,234501,118650,122629,241279
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,28104,"11,98",I,3,40,2.0140525e+13,LATINA,20190527063306,2.0190526e+13,236196,223217,459413,SCRUTINI,S,PROVINCIA,NULL,"52,52",40,12,1876,492,4410,ESERCIZIO,511,511,Europee,234501,118650,122629,241279
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,24816,"10,58",I,3,40,2.0140525e+13,LATINA,20190527063306,2.0190526e+13,236196,223217,459413,SCRUTINI,S,PROVINCIA,NULL,"52,52",40,12,1876,492,4410,ESERCIZIO,511,511,Europee,234501,118650,122629,241279
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,4933,"2,10",I,3,40,2.0140525e+13,LATINA,20190527063306,2.0190526e+13,236196,223217,459413,SCRUTINI,S,PROVINCIA,NULL,"52,52",40,12,1876,492,4410,ESERCIZIO,511,511,Europee,234501,118650,122629,241279
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,2972,"1,27",I,3,40,2.0140525e+13,LATINA,20190527063306,2.0190526e+13,236196,223217,459413,SCRUTINI,S,PROVINCIA,NULL,"52,52",40,12,1876,492,4410,ESERCIZIO,511,511,Europee,234501,118650,122629,241279
18,LA SINISTRA,1-20190526000000-18.png,N,NA,2638,"1,12",I,3,40,2.0140525e+13,LATINA,20190527063306,2.0190526e+13,236196,223217,459413,SCRUTINI,S,PROVINCIA,NULL,"52,52",40,12,1876,492,4410,ESERCIZIO,511,511,Europee,234501,118650,122629,241279
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,1925,"0,82",I,3,40,2.0140525e+13,LATINA,20190527063306,2.0190526e+13,236196,223217,459413,SCRUTINI,S,PROVINCIA,NULL,"52,52",40,12,1876,492,4410,ESERCIZIO,511,511,Europee,234501,118650,122629,241279
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,1484,"0,63",I,3,40,2.0140525e+13,LATINA,20190527063306,2.0190526e+13,236196,223217,459413,SCRUTINI,S,PROVINCIA,NULL,"52,52",40,12,1876,492,4410,ESERCIZIO,511,511,Europee,234501,118650,122629,241279
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,945,"0,40",I,3,40,2.0140525e+13,LATINA,20190527063306,2.0190526e+13,236196,223217,459413,SCRUTINI,S,PROVINCIA,NULL,"52,52",40,12,1876,492,4410,ESERCIZIO,511,511,Europee,234501,118650,122629,241279
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,462,"0,20",I,3,40,2.0140525e+13,LATINA,20190527063306,2.0190526e+13,236196,223217,459413,SCRUTINI,S,PROVINCIA,NULL,"52,52",40,12,1876,492,4410,ESERCIZIO,511,511,Europee,234501,118650,122629,241279
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,407,"0,17",I,3,40,2.0140525e+13,LATINA,20190527063306,2.0190526e+13,236196,223217,459413,SCRUTINI,S,PROVINCIA,NULL,"52,52",40,12,1876,492,4410,ESERCIZIO,511,511,Europee,234501,118650,122629,241279
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,343,"0,15",I,3,40,2.0140525e+13,LATINA,20190527063306,2.0190526e+13,236196,223217,459413,SCRUTINI,S,PROVINCIA,NULL,"52,52",40,12,1876,492,4410,ESERCIZIO,511,511,Europee,234501,118650,122629,241279
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,256,"0,11",I,3,40,2.0140525e+13,LATINA,20190527063306,2.0190526e+13,236196,223217,459413,SCRUTINI,S,PROVINCIA,NULL,"52,52",40,12,1876,492,4410,ESERCIZIO,511,511,Europee,234501,118650,122629,241279
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,31573,"41,04",I,3,69,2.0140525e+13,RIETI,20190527062807,2.0190526e+13,64118,62007,126125,SCRUTINI,S,PROVINCIA,NULL,"63,61",69,12,1413,8,1863,ESERCIZIO,210,210,Europee,76938,39291,40931,80222
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,14117,"18,35",I,3,69,2.0140525e+13,RIETI,20190527062807,2.0190526e+13,64118,62007,126125,SCRUTINI,S,PROVINCIA,NULL,"63,61",69,12,1413,8,1863,ESERCIZIO,210,210,Europee,76938,39291,40931,80222
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,12969,"16,86",I,3,69,2.0140525e+13,RIETI,20190527062807,2.0190526e+13,64118,62007,126125,SCRUTINI,S,PROVINCIA,NULL,"63,61",69,12,1413,8,1863,ESERCIZIO,210,210,Europee,76938,39291,40931,80222
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,6285,"8,17",I,3,69,2.0140525e+13,RIETI,20190527062807,2.0190526e+13,64118,62007,126125,SCRUTINI,S,PROVINCIA,NULL,"63,61",69,12,1413,8,1863,ESERCIZIO,210,210,Europee,76938,39291,40931,80222
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,5137,"6,68",I,3,69,2.0140525e+13,RIETI,20190527062807,2.0190526e+13,64118,62007,126125,SCRUTINI,S,PROVINCIA,NULL,"63,61",69,12,1413,8,1863,ESERCIZIO,210,210,Europee,76938,39291,40931,80222
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,1913,"2,49",I,3,69,2.0140525e+13,RIETI,20190527062807,2.0190526e+13,64118,62007,126125,SCRUTINI,S,PROVINCIA,NULL,"63,61",69,12,1413,8,1863,ESERCIZIO,210,210,Europee,76938,39291,40931,80222
18,LA SINISTRA,1-20190526000000-18.png,N,NA,1441,"1,87",I,3,69,2.0140525e+13,RIETI,20190527062807,2.0190526e+13,64118,62007,126125,SCRUTINI,S,PROVINCIA,NULL,"63,61",69,12,1413,8,1863,ESERCIZIO,210,210,Europee,76938,39291,40931,80222
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,1179,"1,53",I,3,69,2.0140525e+13,RIETI,20190527062807,2.0190526e+13,64118,62007,126125,SCRUTINI,S,PROVINCIA,NULL,"63,61",69,12,1413,8,1863,ESERCIZIO,210,210,Europee,76938,39291,40931,80222
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,993,"1,29",I,3,69,2.0140525e+13,RIETI,20190527062807,2.0190526e+13,64118,62007,126125,SCRUTINI,S,PROVINCIA,NULL,"63,61",69,12,1413,8,1863,ESERCIZIO,210,210,Europee,76938,39291,40931,80222
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,399,"0,52",I,3,69,2.0140525e+13,RIETI,20190527062807,2.0190526e+13,64118,62007,126125,SCRUTINI,S,PROVINCIA,NULL,"63,61",69,12,1413,8,1863,ESERCIZIO,210,210,Europee,76938,39291,40931,80222
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,390,"0,51",I,3,69,2.0140525e+13,RIETI,20190527062807,2.0190526e+13,64118,62007,126125,SCRUTINI,S,PROVINCIA,NULL,"63,61",69,12,1413,8,1863,ESERCIZIO,210,210,Europee,76938,39291,40931,80222
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,197,"0,26",I,3,69,2.0140525e+13,RIETI,20190527062807,2.0190526e+13,64118,62007,126125,SCRUTINI,S,PROVINCIA,NULL,"63,61",69,12,1413,8,1863,ESERCIZIO,210,210,Europee,76938,39291,40931,80222
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,125,"0,16",I,3,69,2.0140525e+13,RIETI,20190527062807,2.0190526e+13,64118,62007,126125,SCRUTINI,S,PROVINCIA,NULL,"63,61",69,12,1413,8,1863,ESERCIZIO,210,210,Europee,76938,39291,40931,80222
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,121,"0,16",I,3,69,2.0140525e+13,RIETI,20190527062807,2.0190526e+13,64118,62007,126125,SCRUTINI,S,PROVINCIA,NULL,"63,61",69,12,1413,8,1863,ESERCIZIO,210,210,Europee,76938,39291,40931,80222
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,99,"0,13",I,3,69,2.0140525e+13,RIETI,20190527062807,2.0190526e+13,64118,62007,126125,SCRUTINI,S,PROVINCIA,NULL,"63,61",69,12,1413,8,1863,ESERCIZIO,210,210,Europee,76938,39291,40931,80222
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,509605,"29,57",I,3,70,2.0140525e+13,ROMA,20190527071816,2.0190526e+13,1797657,1625114,3422771,SCRUTINI,S,PROVINCIA,NULL,"51,40",70,12,7914,186,27527,ESERCIZIO,3786,3786,Europee,1723583,901991,857219,1759210
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,461132,"26,75",I,3,70,2.0140525e+13,ROMA,20190527071816,2.0190526e+13,1797657,1625114,3422771,SCRUTINI,S,PROVINCIA,NULL,"51,40",70,12,7914,186,27527,ESERCIZIO,3786,3786,Europee,1723583,901991,857219,1759210
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,314249,"18,23",I,3,70,2.0140525e+13,ROMA,20190527071816,2.0190526e+13,1797657,1625114,3422771,SCRUTINI,S,PROVINCIA,NULL,"51,40",70,12,7914,186,27527,ESERCIZIO,3786,3786,Europee,1723583,901991,857219,1759210
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,153074,"8,88",I,3,70,2.0140525e+13,ROMA,20190527071816,2.0190526e+13,1797657,1625114,3422771,SCRUTINI,S,PROVINCIA,NULL,"51,40",70,12,7914,186,27527,ESERCIZIO,3786,3786,Europee,1723583,901991,857219,1759210
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,102103,"5,92",I,3,70,2.0140525e+13,ROMA,20190527071816,2.0190526e+13,1797657,1625114,3422771,SCRUTINI,S,PROVINCIA,NULL,"51,40",70,12,7914,186,27527,ESERCIZIO,3786,3786,Europee,1723583,901991,857219,1759210
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,59667,"3,46",I,3,70,2.0140525e+13,ROMA,20190527071816,2.0190526e+13,1797657,1625114,3422771,SCRUTINI,S,PROVINCIA,NULL,"51,40",70,12,7914,186,27527,ESERCIZIO,3786,3786,Europee,1723583,901991,857219,1759210
18,LA SINISTRA,1-20190526000000-18.png,N,NA,42559,"2,47",I,3,70,2.0140525e+13,ROMA,20190527071816,2.0190526e+13,1797657,1625114,3422771,SCRUTINI,S,PROVINCIA,NULL,"51,40",70,12,7914,186,27527,ESERCIZIO,3786,3786,Europee,1723583,901991,857219,1759210
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,34597,"2,01",I,3,70,2.0140525e+13,ROMA,20190527071816,2.0190526e+13,1797657,1625114,3422771,SCRUTINI,S,PROVINCIA,NULL,"51,40",70,12,7914,186,27527,ESERCIZIO,3786,3786,Europee,1723583,901991,857219,1759210
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,15763,"0,91",I,3,70,2.0140525e+13,ROMA,20190527071816,2.0190526e+13,1797657,1625114,3422771,SCRUTINI,S,PROVINCIA,NULL,"51,40",70,12,7914,186,27527,ESERCIZIO,3786,3786,Europee,1723583,901991,857219,1759210
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,8277,"0,48",I,3,70,2.0140525e+13,ROMA,20190527071816,2.0190526e+13,1797657,1625114,3422771,SCRUTINI,S,PROVINCIA,NULL,"51,40",70,12,7914,186,27527,ESERCIZIO,3786,3786,Europee,1723583,901991,857219,1759210
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,8007,"0,46",I,3,70,2.0140525e+13,ROMA,20190527071816,2.0190526e+13,1797657,1625114,3422771,SCRUTINI,S,PROVINCIA,NULL,"51,40",70,12,7914,186,27527,ESERCIZIO,3786,3786,Europee,1723583,901991,857219,1759210
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,5738,"0,33",I,3,70,2.0140525e+13,ROMA,20190527071816,2.0190526e+13,1797657,1625114,3422771,SCRUTINI,S,PROVINCIA,NULL,"51,40",70,12,7914,186,27527,ESERCIZIO,3786,3786,Europee,1723583,901991,857219,1759210
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,3612,"0,21",I,3,70,2.0140525e+13,ROMA,20190527071816,2.0190526e+13,1797657,1625114,3422771,SCRUTINI,S,PROVINCIA,NULL,"51,40",70,12,7914,186,27527,ESERCIZIO,3786,3786,Europee,1723583,901991,857219,1759210
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,3374,"0,20",I,3,70,2.0140525e+13,ROMA,20190527071816,2.0190526e+13,1797657,1625114,3422771,SCRUTINI,S,PROVINCIA,NULL,"51,40",70,12,7914,186,27527,ESERCIZIO,3786,3786,Europee,1723583,901991,857219,1759210
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,1826,"0,11",I,3,70,2.0140525e+13,ROMA,20190527071816,2.0190526e+13,1797657,1625114,3422771,SCRUTINI,S,PROVINCIA,NULL,"51,40",70,12,7914,186,27527,ESERCIZIO,3786,3786,Europee,1723583,901991,857219,1759210
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,64810,"41,42",I,3,91,2.0140525e+13,VITERBO,20190527054820,2.0190526e+13,128647,121809,250456,SCRUTINI,S,PROVINCIA,NULL,"64,57",91,12,2080,7,3158,ESERCIZIO,295,295,Europee,156486,80490,81241,161731
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,29724,"18,99",I,3,91,2.0140525e+13,VITERBO,20190527054820,2.0190526e+13,128647,121809,250456,SCRUTINI,S,PROVINCIA,NULL,"64,57",91,12,2080,7,3158,ESERCIZIO,295,295,Europee,156486,80490,81241,161731
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,25148,"16,07",I,3,91,2.0140525e+13,VITERBO,20190527054820,2.0190526e+13,128647,121809,250456,SCRUTINI,S,PROVINCIA,NULL,"64,57",91,12,2080,7,3158,ESERCIZIO,295,295,Europee,156486,80490,81241,161731
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,13381,"8,55",I,3,91,2.0140525e+13,VITERBO,20190527054820,2.0190526e+13,128647,121809,250456,SCRUTINI,S,PROVINCIA,NULL,"64,57",91,12,2080,7,3158,ESERCIZIO,295,295,Europee,156486,80490,81241,161731
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,9933,"6,35",I,3,91,2.0140525e+13,VITERBO,20190527054820,2.0190526e+13,128647,121809,250456,SCRUTINI,S,PROVINCIA,NULL,"64,57",91,12,2080,7,3158,ESERCIZIO,295,295,Europee,156486,80490,81241,161731
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,3114,"1,99",I,3,91,2.0140525e+13,VITERBO,20190527054820,2.0190526e+13,128647,121809,250456,SCRUTINI,S,PROVINCIA,NULL,"64,57",91,12,2080,7,3158,ESERCIZIO,295,295,Europee,156486,80490,81241,161731
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,2660,"1,70",I,3,91,2.0140525e+13,VITERBO,20190527054820,2.0190526e+13,128647,121809,250456,SCRUTINI,S,PROVINCIA,NULL,"64,57",91,12,2080,7,3158,ESERCIZIO,295,295,Europee,156486,80490,81241,161731
18,LA SINISTRA,1-20190526000000-18.png,N,NA,2316,"1,48",I,3,91,2.0140525e+13,VITERBO,20190527054820,2.0190526e+13,128647,121809,250456,SCRUTINI,S,PROVINCIA,NULL,"64,57",91,12,2080,7,3158,ESERCIZIO,295,295,Europee,156486,80490,81241,161731
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,1614,"1,03",I,3,91,2.0140525e+13,VITERBO,20190527054820,2.0190526e+13,128647,121809,250456,SCRUTINI,S,PROVINCIA,NULL,"64,57",91,12,2080,7,3158,ESERCIZIO,295,295,Europee,156486,80490,81241,161731
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,1395,"0,89",I,3,91,2.0140525e+13,VITERBO,20190527054820,2.0190526e+13,128647,121809,250456,SCRUTINI,S,PROVINCIA,NULL,"64,57",91,12,2080,7,3158,ESERCIZIO,295,295,Europee,156486,80490,81241,161731
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,780,"0,50",I,3,91,2.0140525e+13,VITERBO,20190527054820,2.0190526e+13,128647,121809,250456,SCRUTINI,S,PROVINCIA,NULL,"64,57",91,12,2080,7,3158,ESERCIZIO,295,295,Europee,156486,80490,81241,161731
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,555,"0,35",I,3,91,2.0140525e+13,VITERBO,20190527054820,2.0190526e+13,128647,121809,250456,SCRUTINI,S,PROVINCIA,NULL,"64,57",91,12,2080,7,3158,ESERCIZIO,295,295,Europee,156486,80490,81241,161731
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,474,"0,30",I,3,91,2.0140525e+13,VITERBO,20190527054820,2.0190526e+13,128647,121809,250456,SCRUTINI,S,PROVINCIA,NULL,"64,57",91,12,2080,7,3158,ESERCIZIO,295,295,Europee,156486,80490,81241,161731
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,305,"0,19",I,3,91,2.0140525e+13,VITERBO,20190527054820,2.0190526e+13,128647,121809,250456,SCRUTINI,S,PROVINCIA,NULL,"64,57",91,12,2080,7,3158,ESERCIZIO,295,295,Europee,156486,80490,81241,161731
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,277,"0,18",I,3,91,2.0140525e+13,VITERBO,20190527054820,2.0190526e+13,128647,121809,250456,SCRUTINI,S,PROVINCIA,NULL,"64,57",91,12,2080,7,3158,ESERCIZIO,295,295,Europee,156486,80490,81241,161731
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,77751,"34,13",I,3,3,2.0140525e+13,ANCONA,20190527054606,2.0190526e+13,201571,187076,388647,SCRUTINI,S,PROVINCIA,NULL,"60,41",3,11,3222,6,3761,ESERCIZIO,466,466,Europee,227792,116939,117842,234781
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,58103,"25,51",I,3,3,2.0140525e+13,ANCONA,20190527054606,2.0190526e+13,201571,187076,388647,SCRUTINI,S,PROVINCIA,NULL,"60,41",3,11,3222,6,3761,ESERCIZIO,466,466,Europee,227792,116939,117842,234781
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,42495,"18,66",I,3,3,2.0140525e+13,ANCONA,20190527054606,2.0190526e+13,201571,187076,388647,SCRUTINI,S,PROVINCIA,NULL,"60,41",3,11,3222,6,3761,ESERCIZIO,466,466,Europee,227792,116939,117842,234781
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,12301,"5,40",I,3,3,2.0140525e+13,ANCONA,20190527054606,2.0190526e+13,201571,187076,388647,SCRUTINI,S,PROVINCIA,NULL,"60,41",3,11,3222,6,3761,ESERCIZIO,466,466,Europee,227792,116939,117842,234781
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,11108,"4,88",I,3,3,2.0140525e+13,ANCONA,20190527054606,2.0190526e+13,201571,187076,388647,SCRUTINI,S,PROVINCIA,NULL,"60,41",3,11,3222,6,3761,ESERCIZIO,466,466,Europee,227792,116939,117842,234781
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,6989,"3,07",I,3,3,2.0140525e+13,ANCONA,20190527054606,2.0190526e+13,201571,187076,388647,SCRUTINI,S,PROVINCIA,NULL,"60,41",3,11,3222,6,3761,ESERCIZIO,466,466,Europee,227792,116939,117842,234781
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,6819,"2,99",I,3,3,2.0140525e+13,ANCONA,20190527054606,2.0190526e+13,201571,187076,388647,SCRUTINI,S,PROVINCIA,NULL,"60,41",3,11,3222,6,3761,ESERCIZIO,466,466,Europee,227792,116939,117842,234781
18,LA SINISTRA,1-20190526000000-18.png,N,NA,4622,"2,03",I,3,3,2.0140525e+13,ANCONA,20190527054606,2.0190526e+13,201571,187076,388647,SCRUTINI,S,PROVINCIA,NULL,"60,41",3,11,3222,6,3761,ESERCIZIO,466,466,Europee,227792,116939,117842,234781
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,2535,"1,11",I,3,3,2.0140525e+13,ANCONA,20190527054606,2.0190526e+13,201571,187076,388647,SCRUTINI,S,PROVINCIA,NULL,"60,41",3,11,3222,6,3761,ESERCIZIO,466,466,Europee,227792,116939,117842,234781
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,1404,"0,62",I,3,3,2.0140525e+13,ANCONA,20190527054606,2.0190526e+13,201571,187076,388647,SCRUTINI,S,PROVINCIA,NULL,"60,41",3,11,3222,6,3761,ESERCIZIO,466,466,Europee,227792,116939,117842,234781
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,1252,"0,55",I,3,3,2.0140525e+13,ANCONA,20190527054606,2.0190526e+13,201571,187076,388647,SCRUTINI,S,PROVINCIA,NULL,"60,41",3,11,3222,6,3761,ESERCIZIO,466,466,Europee,227792,116939,117842,234781
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,916,"0,40",I,3,3,2.0140525e+13,ANCONA,20190527054606,2.0190526e+13,201571,187076,388647,SCRUTINI,S,PROVINCIA,NULL,"60,41",3,11,3222,6,3761,ESERCIZIO,466,466,Europee,227792,116939,117842,234781
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,612,"0,27",I,3,3,2.0140525e+13,ANCONA,20190527054606,2.0190526e+13,201571,187076,388647,SCRUTINI,S,PROVINCIA,NULL,"60,41",3,11,3222,6,3761,ESERCIZIO,466,466,Europee,227792,116939,117842,234781
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,524,"0,23",I,3,3,2.0140525e+13,ANCONA,20190527054606,2.0190526e+13,201571,187076,388647,SCRUTINI,S,PROVINCIA,NULL,"60,41",3,11,3222,6,3761,ESERCIZIO,466,466,Europee,227792,116939,117842,234781
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,361,"0,16",I,3,3,2.0140525e+13,ANCONA,20190527054606,2.0190526e+13,201571,187076,388647,SCRUTINI,S,PROVINCIA,NULL,"60,41",3,11,3222,6,3761,ESERCIZIO,466,466,Europee,227792,116939,117842,234781
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,41155,"38,00",I,3,6,2.0140525e+13,ASCOLI PICENO,20190527061524,2.0190526e+13,90842,85121,175963,SCRUTINI,S,PROVINCIA,NULL,"64,08",6,11,2483,10,1965,ESERCIZIO,214,214,Europee,108305,56293,56470,112763
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,22318,"20,61",I,3,6,2.0140525e+13,ASCOLI PICENO,20190527061524,2.0190526e+13,90842,85121,175963,SCRUTINI,S,PROVINCIA,NULL,"64,08",6,11,2483,10,1965,ESERCIZIO,214,214,Europee,108305,56293,56470,112763
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,20832,"19,23",I,3,6,2.0140525e+13,ASCOLI PICENO,20190527061524,2.0190526e+13,90842,85121,175963,SCRUTINI,S,PROVINCIA,NULL,"64,08",6,11,2483,10,1965,ESERCIZIO,214,214,Europee,108305,56293,56470,112763
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,7093,"6,55",I,3,6,2.0140525e+13,ASCOLI PICENO,20190527061524,2.0190526e+13,90842,85121,175963,SCRUTINI,S,PROVINCIA,NULL,"64,08",6,11,2483,10,1965,ESERCIZIO,214,214,Europee,108305,56293,56470,112763
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,6409,"5,92",I,3,6,2.0140525e+13,ASCOLI PICENO,20190527061524,2.0190526e+13,90842,85121,175963,SCRUTINI,S,PROVINCIA,NULL,"64,08",6,11,2483,10,1965,ESERCIZIO,214,214,Europee,108305,56293,56470,112763
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,2373,"2,19",I,3,6,2.0140525e+13,ASCOLI PICENO,20190527061524,2.0190526e+13,90842,85121,175963,SCRUTINI,S,PROVINCIA,NULL,"64,08",6,11,2483,10,1965,ESERCIZIO,214,214,Europee,108305,56293,56470,112763
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,1969,"1,82",I,3,6,2.0140525e+13,ASCOLI PICENO,20190527061524,2.0190526e+13,90842,85121,175963,SCRUTINI,S,PROVINCIA,NULL,"64,08",6,11,2483,10,1965,ESERCIZIO,214,214,Europee,108305,56293,56470,112763
